Reading dataset
Processing images into graphs... Took 160.13389039039612s
1.3193	53.12%	2 (x9)
1.3651	56.25%	0 (x6)
0.8955	68.75%	1 (x6)
1.4183	31.25%	0 (x9)
0.9025	68.75%	6 (x6)
1.0078	75.00%	3 (x6)
1.0807	59.38%	0 (x7)
1.1286	56.25%	6 (x8)
1.0015	40.62%	9 (x9)
1.2171	40.62%	3 (x10)
1.2953	46.88%	0 (x6)
1.2168	50.00%	0 (x10)
1.2777	37.50%	5 (x8)
1.1679	50.00%	5 (x11)
1.2860	40.62%	1 (x9)
1.1333	40.62%	1 (x7)
0.9843	46.88%	1 (x9)
1.1637	46.88%	6 (x11)
0.9930	59.38%	6 (x9)
0.9708	59.38%	6 (x8)
0.9148	68.75%	3 (x7)
0.8874	65.62%	8 (x6)
1.1250	50.00%	4 (x9)
0.8669	75.00%	7 (x9)
1.0703	59.38%	0 (x7)
1.0503	59.38%	1 (x12)
1.0382	53.12%	9 (x8)
1.1656	50.00%	1 (x9)
1.1151	53.12%	0 (x7)
1.1920	50.00%	5 (x8)
1.0376	56.25%	5 (x8)
1.0081	59.38%	6 (x7)
0.9335	68.75%	2 (x8)
1.3381	34.38%	2 (x10)
1.4230	34.38%	2 (x13)
1.6287	43.75%	2 (x13)
1.1302	46.88%	2 (x13)
1.2517	56.25%	2 (x5)
1.2141	59.38%	3 (x10)
1.1186	56.25%	3 (x7)
1.0609	56.25%	6 (x10)
1.0862	46.88%	6 (x13)
1.0394	62.50%	6 (x8)
1.3100	40.62%	6 (x15)
1.1788	75.00%	0 (x9)
1.0037	71.88%	0 (x10)
0.7459	71.88%	1 (x8)
1.0291	62.50%	0 (x12)
1.2089	56.25%	0 (x10)
1.1150	53.12%	0 (x10)
1.3239	46.88%	0 (x10)
1.4464	53.12%	2 (x8)
1.2395	56.25%	2 (x8)
1.1499	43.75%	2 (x8)
1.3293	50.00%	2 (x8)
1.2005	53.12%	3 (x12)
1.1155	56.25%	4 (x8)
1.2469	43.75%	2 (x11)
1.3515	43.75%	7 (x8)
1.2184	53.12%	7 (x7)
1.4781	46.88%	7 (x8)
1.1599	59.38%	0 (x8)
1.3267	40.62%	5 (x9)
1.2894	46.88%	5 (x11)
1.2919	53.12%	5 (x11)
1.1396	50.00%	1 (x10)
1.3212	34.38%	6 (x12)
1.2539	34.38%	6 (x18)
1.0935	56.25%	6 (x15)
1.3846	34.38%	6 (x11)
1.1038	59.38%	2 (x7)
1.2435	50.00%	1 (x6)
1.4665	43.75%	4 (x12)
1.0841	53.12%	3 (x6)
0.9696	62.50%	4 (x6)
1.1976	53.12%	4 (x7)
1.0034	56.25%	3 (x8)
1.3196	59.38%	0 (x6)
1.1018	59.38%	2 (x6)
0.9325	65.62%	7 (x6)
1.2734	50.00%	0 (x7)
1.0836	53.12%	7 (x8)
1.0065	59.38%	1 (x7)
1.1080	53.12%	0 (x7)
1.3199	53.12%	2 (x12)
1.0582	56.25%	2 (x7)
1.0638	59.38%	2 (x9)
1.5528	31.25%	2 (x11)
0.8952	62.50%	2 (x10)
1.3656	56.25%	2 (x9)
1.1581	50.00%	2 (x8)
1.0887	50.00%	2 (x10)
1.2902	50.00%	2 (x12)
1.0708	56.25%	2 (x9)
1.2104	65.62%	2 (x9)
1.1649	46.88%	2 (x14)
1.4369	43.75%	1 (x7)
1.0220	65.62%	2 (x7)
0.9219	71.88%	0 (x7)
1.0339	59.38%	2 (x5)
1.1004	68.75%	9 (x7)
1.2931	50.00%	0 (x8)
0.9626	68.75%	3 (x7)
1.0105	62.50%	0 (x8)
1.1684	56.25%	6 (x9)
1.1614	50.00%	6 (x8)
0.7190	75.00%	1 (x6)
1.1178	56.25%	0 (x7)
0.9360	62.50%	1 (x6)
1.1562	53.12%	0 (x9)
1.0532	68.75%	2 (x5)
1.1217	65.62%	7 (x8)
0.9733	65.62%	0 (x7)
1.1662	43.75%	7 (x8)
1.1433	40.62%	4 (x6)
1.0772	62.50%	0 (x7)
0.8438	71.88%	4 (x8)
1.0388	59.38%	4 (x7)
0.9266	68.75%	3 (x6)
0.8484	71.88%	5 (x8)
1.3271	53.12%	8 (x8)
1.3128	34.38%	6 (x7)
0.9843	62.50%	5 (x10)
1.2914	56.25%	6 (x8)
1.0645	50.00%	1 (x6)
1.0173	53.12%	6 (x7)
1.3836	34.38%	2 (x9)
1.0603	56.25%	1 (x8)
0.9294	56.25%	1 (x7)
1.2271	59.38%	2 (x11)
1.1295	43.75%	2 (x11)
1.4307	37.50%	2 (x8)
1.0732	50.00%	2 (x9)
0.9983	68.75%	0 (x7)
0.8321	62.50%	9 (x7)
1.0332	62.50%	0 (x6)
1.1083	56.25%	1 (x7)
0.9783	62.50%	5 (x6)
0.9279	71.88%	8 (x7)
